# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	0.9.7
#@/tick	6507
#@/user_id	39450050-b813-48cb-bd0a-6ded5e51c872
xiang 	想	c=6 d=0.981708 t=5391
xiang 	香	c=1 d=1 t=4520
xiang cai 	香菜	c=5 d=1.01493 t=6142
xiang dao 	想到	c=1 d=1 t=1661
xiang de 	想得	c=0 d=0.1 t=4914
xiang dui 	相對	c=2 d=0.17244 t=6413
xiang dui hua dong 	相對滑動	c=1 d=1 t=6414
xiang dui lun 	相對論	c=1 d=1 t=5877
xiang dui yu 	相對於	c=1 d=1 t=5032
xiang gan 	想幹	c=1 d=1 t=2641
xiang guan 	相關	c=2 d=1 t=4024
xiang hu yuan 	香湖園	c=1 d=1 t=4502
xiang le 	響了	c=0 d=0.1 t=235
xiang lian 	相連	c=1 d=1 t=5076
xiang mu 	項目	c=3 d=1.00027 t=2753
xiang mu fu ze ren 	項目負責人	c=1 d=1 t=623
xiang peng 	相碰	c=1 d=1 t=5822
xiang po 	想破	c=1 d=1 t=2438
xiang qi 	想起	c=0 d=0.1 t=176
xiang qi lai 	想起來	c=0 d=0.1 t=5541
xiang quan hu 	香泉湖	c=1 d=1 t=4504
xiang rang 	想讓	c=0 d=0.1 t=6462
xiang tong 	相同	c=1 d=1.00017 t=3204
xiang wen 	想問	c=0 d=0.1 t=3915
xiang yao 	想要	c=1 d=1.07531 t=3020
xiang ying 	相應	c=1 d=1 t=1839
xiang zhao 	想找	c=0 d=0.1 t=239
xiang zhe 	想着	c=1 d=1 t=5214
xiang zhi dao 	想知道	c=0 d=0.1 t=5405
xiang zhuang 	相撞	c=1 d=1 t=952
xiang zi 	箱子	c=0 d=0.1 t=6161
xiao 	削	c=2 d=1.8781 t=5188
xiao 	小	c=1 d=1 t=3813
xiao 	笑	c=0 d=0.1 t=2184
xiao bao xia 	小爆蝦	c=1 d=1 t=5369
xiao cang wei 	小倉唯	c=1 d=1 t=5301
xiao cheng 	削成	c=1 d=1 t=5174
xiao chu 	消除	c=0 d=0.199005 t=1752
xiao chu mo shi 	消除模式	c=1 d=1 t=1751
xiao dao 	小到	c=1 d=1 t=246
xiao dui zhang 	小隊長	c=1 d=1 t=2915
xiao er bu yu 	笑而不語	c=1 d=1 t=2185
xiao guo 	效果	c=2 d=1.96561 t=5428
xiao hua 	笑話	c=1 d=1 t=3401
xiao huang 	小黃	c=0 d=0.1 t=275
xiao huang you 	小黃油	c=1 d=1 t=276
xiao le 	小了	c=0 d=0.1 t=6158
xiao le hen duo 	小了很多	c=1 d=1 t=6159
xiao li 	校歷	c=3 d=2.97516 t=3374
xiao liang 	銷量	c=1 d=1 t=254
xiao lv 	小綠	c=1 d=1 t=1314
xiao lv 	效率	c=2 d=1.00055 t=4690
xiao mi 	小米	c=1 d=1.00085 t=2548
xiao mi shu 	小秘書	c=1 d=1 t=1597
xiao mi shuo 	小米說	c=1 d=1 t=1596
xiao mu zhi 	小拇指	c=1 d=1 t=3741
xiao nei 	校內	c=1 d=1 t=3805
xiao niao 	笑尿	c=1 d=1 t=2881
xiao peng you 	小朋友	c=1 d=1 t=3702
xiao qiu 	小球	c=1 d=1.00003 t=6071
xiao qiu de 	小球的	c=1 d=1 t=4449
xiao san 	小三	c=1 d=1 t=5338
xiao shan 	小山	c=1 d=1 t=5175
xiao shi hou 	小時候	c=2 d=1.3379 t=948
xiao shuo 	小說	c=1 d=1.00001 t=4214
xiao wai 	校外	c=1 d=1 t=3809
xiao wang zi 	小王子	c=1 d=1 t=1041
xiao xi 	消息	c=1 d=1 t=3391
xiao xin 	小心	c=3 d=1.24716 t=1756
xiao xing xing 	小行星	c=1 d=1 t=3520
xiao yi zi 	小姨子	c=1 d=1 t=6273
xiao you xi 	小遊戲	c=3 d=1.00168 t=3910
xiao yu 	小於	c=1 d=1 t=3985
xiao yu zhou 	小宇宙	c=1 d=1 t=3528
xiao zhu 	小珠	c=1 d=1 t=6039
xiao zi 	小子	c=1 d=1 t=3271
xiao zi 	小字	c=1 d=1 t=2197
xie 	些	c=1 d=1.00164 t=2285
xie 	寫	c=8 d=1.72134 t=4254
xie 	斜	c=1 d=1 t=1941
xie dao 	邪道	c=1 d=1 t=3835
xie de 	寫的	c=1 d=1 t=2825
xie dian 	寫點	c=1 d=1 t=912
xie fa 	寫法	c=1 d=1 t=2568
xie le 	寫了	c=0 d=0.1 t=1995
xie le 	謝了	c=1 d=1 t=1805
xie le zhe me chang 	寫了這麼長	c=1 d=1 t=1996
xie mi 	泄密	c=1 d=1 t=5311
xie wan 	寫完	c=0 d=0.1 t=341
xie xie 	謝謝	c=3 d=1.03887 t=4743
xie xie lou zhu 	謝謝樓主	c=1 d=1 t=4555
xie xing 	楔形	c=1 d=1 t=4422
xie yi 	協議	c=2 d=1.0087 t=4974
xie yi 	謝意	c=1 d=1 t=1718
xie zuo ye 	寫作業	c=1 d=1 t=944
xin 	新	c=1 d=1 t=2126
xin da lu 	新大陸	c=1 d=1 t=1664
xin hua wang 	新華網	c=2 d=1 t=5436
xin ji 	心機	c=1 d=1 t=3110
xin kuan 	新款	c=1 d=1 t=4765
xin lang 	新浪	c=3 d=2.9362 t=1595
xin pian 	芯片	c=3 d=1 t=4955
xin ren 	信任	c=2 d=1.00001 t=4825
xin shi dai 	新時代	c=1 d=1 t=6363
xin shi jie 	新世界	c=1 d=1.06873 t=1679
xin tu 	新圖	c=2 d=1.95123 t=6355
xin wen 	新聞	c=2 d=1.93316 t=5458
xin wen ti 	新問題	c=1 d=1 t=622
xin wen wan bao 	新聞晚報	c=2 d=1.99501 t=4485
xin xi 	信息	c=2 d=0.100558 t=4671
xin zang 	心臟	c=1 d=1 t=878
xing 	型	c=1 d=1 t=2332
xing 	形	c=2 d=1.23952 t=6386
xing 	性	c=1 d=0.100003 t=3392
xing bian 	形變	c=4 d=3.60003 t=5860
xing cun zhe 	倖存者	c=0 d=0.1 t=4047
xing guo lai 	醒過來	c=1 d=1 t=4583
xing hao 	型號	c=1 d=1 t=1281
xing hao 	幸好	c=1 d=1 t=5550
xing neng 	性能	c=1 d=1 t=111
xing qi 	星期	c=0 d=0.1 t=479
xing shi 	星矢	c=6 d=4.63385 t=2180
xing shi zou rou 	行屍走肉	c=1 d=1 t=4787
xing zhuang 	形狀	c=1 d=1 t=978
xiong bu 	胸部	c=1 d=1 t=1507
xiong ka 	胸卡	c=1 d=1 t=4171
xiong qian 	胸前	c=1 d=1 t=4167
xiong qiang 	胸腔	c=1 d=1 t=2878
xiong shou 	兇手	c=1 d=1 t=1170
xiong zhen 	胸針	c=1 d=1 t=894
xiu 	修	c=0 d=0.1 t=5659
xiu 	秀	c=0 d=0.1 t=5298
xiu en ai 	秀恩愛	c=1 d=1 t=5299
xiu fu 	修復	c=1 d=1 t=5416
xiu gai 	修改	c=1 d=0.120242 t=2513
xiu gai mi ma 	修改密碼	c=1 d=1 t=2514
xiu gai qi 	修改器	c=2 d=1.99501 t=6276
xiu luo 	修羅	c=0 d=0.1 t=4375
xu 	需	c=1 d=1 t=3177
xu lie 	序列	c=1 d=1 t=1057
xu ni 	虛擬	c=2 d=1.00008 t=4661
xu ni ji 	虛擬機	c=8 d=1.00049 t=4678
xu yao 	需要	c=11 d=0.472506 t=4228
xuan 	選	c=1 d=0.109674 t=4910
xuan cuo zhang hao le 	選錯帳號了	c=1 d=1 t=4328
xuan feng 	旋風	c=0 d=0.1 t=4549
xuan feng guan jia 	旋風管家	c=1 d=1 t=4550
xuan gua 	懸掛	c=1 d=0.100004 t=4392
xuan gua qi lai 	懸掛起來	c=1 d=1 t=4393
xuan ju 	選舉	c=0 d=0.1 t=3503
xuan le 	宣了	c=2 d=1.98511 t=2984
xuan shi 	宣誓	c=0 d=0.1 t=1858
xuan shi zhu quan 	宣誓主權	c=1 d=1 t=1859
xuan xiang 	選項	c=4 d=1.02437 t=5433
xuan yan se 	選顏色	c=1 d=1 t=4911
xuan yuan 	軒轅	c=1 d=1.09231 t=4516
xuan yuan bin guan 	軒轅賓館	c=1 d=1 t=4501
xuan ze 	選擇	c=2 d=1 t=3155
xuan zhuan 	旋轉	c=1 d=1 t=5752
xue 	學	c=1 d=1 t=1832
xue 	血	c=0 d=0.1 t=4959
xue de 	學的	c=1 d=1 t=1076
xue feng 	雪風	c=1 d=1 t=4941
xue guo 	學過	c=0 d=0.1 t=1827
xue jie 	學姐	c=1 d=1 t=4853
xue le 	學了	c=2 d=1.01025 t=3376
xue sheng zheng 	學生證	c=1 d=1 t=3896
xue shu 	學術	c=0 d=0.1 t=4497
xue shu huo dong zhong xin 	學術活動中心	c=1 d=1 t=4498
xue xiao 	學校	c=2 d=1.98511 t=2312
xue yuan 	學院	c=0 d=0.1 t=4157
xue yuan de 	學院的	c=1 d=1 t=4158
xue zhang 	學長	c=1 d=1 t=1081
xun 	薰	c=1 d=1 t=5331
xun huan 	循環	c=1 d=1 t=3221
ya 	亞	c=1 d=1.00075 t=5538
ya li 	亞里	c=0 d=0.1 t=4560
ya li 	壓力	c=0 d=0.1 t=4665
ya li ya 	亞里亞	c=1 d=1 t=4561
ya ma xun 	亞馬遜	c=2 d=1 t=4647
ya she mao 	鴨舌帽	c=1 d=1 t=4164
yan 	延	c=1 d=1 t=984
yan 	沿	c=3 d=1.00589 t=6072
yan 	焰	c=0 d=0.1 t=5370
yan 	研	c=1 d=1 t=2620
yan 	顏	c=0 d=0.1 t=3703
yan ba 	鹽巴	c=2 d=1.9802 t=584
yan chi 	延遲	c=3 d=1.00029 t=3203
yan chu 	演出	c=1 d=1 t=3751
yan die 	炎蝶	c=1 d=1 t=6288
yan ji 	演技	c=1 d=1 t=1532
yan jing 	眼睛	c=1 d=1 t=4102
yan jing 	眼鏡	c=2 d=1.96561 t=6146
yan qian 	眼前	c=0 d=0.1 t=3767
yan qian yi liang 	眼前一亮	c=1 d=1 t=3768
yan se 	顏色	c=0 d=0.1 t=4910
yan shen 	延伸	c=2 d=1.97045 t=2029
yan shi 	延時	c=3 d=2.1048 t=3318
yan shi 	演示	c=3 d=2.86537 t=1374
yan wen zi 	顏文字	c=1 d=1 t=3704
yan zhong 	嚴重	c=1 d=1 t=3976
yang fan 	楊帆	c=1 d=1 t=3480
yang hua 	氧化	c=2 d=1.02375 t=5939
yang shi 	央視	c=2 d=1.15259 t=498
yao 	搖	c=2 d=1.99005 t=5962
yao 	藥	c=1 d=1 t=4543
yao 	要	c=16 d=1.04624 t=6505
yao bu yao 	要不要	c=1 d=1 t=2766
yao feng 	妖風	c=1 d=1 t=4085
yao gen 	要跟	c=0 d=0.1 t=4938
yao ma 	姚媽	c=1 d=1 t=4080
yao me 	要麼	c=1 d=1 t=5509
yao qian 	要錢	c=1 d=1 t=124
yao qiu 	要求	c=1 d=1.18341 t=5290
yao qiu dao 	要求到	c=1 d=1 t=5265
yao shang 	要上	c=1 d=1 t=1065
yao shi 	要使	c=2 d=1.00033 t=6048
yao shi 	鑰匙	c=1 d=1 t=654
yao shuo 	要說	c=0 d=0.1 t=2605
yao ti sheng 	要提升	c=1 d=1 t=3410
yao wo 	要我	c=1 d=1 t=5453
yao xue 	要學	c=0 d=0.1 t=14
yao yan 	謠言	c=0 d=0.1 t=3897
yao yan fen sui 	謠言粉碎	c=1 d=1 t=3898
yao yong dao 	要用到	c=1 d=1 t=1366
ye 	也	c=5 d=1.00163 t=6036
ye 	頁	c=0 d=0.1 t=596
ye bu 	也不	c=0 d=0.1 t=714
ye bu ke xue 	也不科學	c=1 d=1 t=715
ye bu rong yi 	也不容易	c=1 d=1 t=4929
ye bu yi yang 	也不一樣	c=1 d=1 t=20
ye dei 	也得	c=1 d=1 t=5639
ye gan 	也敢	c=1 d=1 t=1408
ye hao 	也好	c=0 d=0.1 t=891
ye hao li hai 	也好厲害	c=1 d=1 t=892
ye hui 	也會	c=0 d=0.1 t=4548
ye hui gan mao 	也會感冒	c=1 d=1 t=4549
ye jie 	業界	c=0 d=0.1 t=490
ye jie liang xin 	業界良心	c=1 d=1 t=491
ye jing 	液晶	c=1 d=1 t=2481
ye jiu 	也就	c=1 d=1 t=496
ye jiu shi shuo 	也就是說	c=1 d=1 t=5704
ye ke yi 	也可以	c=1 d=1 t=2564
ye kong 	夜空	c=2 d=1.99501 t=4926
ye mei 	也沒	c=1 d=0.1 t=4485
ye mei guan 	也沒關	c=1 d=1 t=4486
ye mei hui wo 	也沒回我	c=1 d=1 t=1214
ye mei you 	也沒有	c=0 d=0.1 t=1541
ye mei you bian hua 	也沒有變化	c=1 d=1 t=1542
ye mei you yong 	也沒有用	c=1 d=1 t=2716
ye mian 	液麵	c=1 d=1 t=976
ye ming 	夜明	c=2 d=1.99237 t=3843
ye ming qian 	夜明前	c=1 d=1 t=3091
ye neng 	也能	c=1 d=0.109635 t=6454
ye neng gan 	也能幹	c=1 d=1 t=5512
ye neng jiao 	也能叫	c=1 d=1 t=3729
ye neng yong 	也能用	c=1 d=1 t=5158
ye neng zhuan qian 	也能賺錢	c=1 d=1 t=6455
ye shi 	也是	c=3 d=0.104087 t=4914
ye shi zhe me xiang de 	也是這麼想得	c=1 d=1 t=4915
ye shou bu liao 	也受不了	c=1 d=1 t=835
ye tai 	液態	c=1 d=1 t=2367
ye ti 	液體	c=4 d=1.99011 t=6400
ye wang 	野望	c=1 d=1 t=2346
ye xiang yao 	也想要	c=1 d=1 t=3021
ye xu 	也許	c=5 d=0.599526 t=5245
ye xu shi wo 	也許是我	c=1 d=1 t=5246
ye yin 	葉隱	c=1 d=1 t=5387
ye you 	也有	c=2 d=1.97045 t=3854
yi 	一	c=21 d=2.52674 t=6258
yi 	以	c=7 d=1.03005 t=5883
yi 	伊	c=1 d=1 t=5536
yi 	已	c=2 d=1.05225 t=5647
yi 	易	c=1 d=1 t=5272
yi ba 	一把	c=1 d=1.00114 t=1544
yi ban 	一半	c=2 d=1.00566 t=1274
yi ban 	一般	c=1 d=1 t=4035
yi bao 	一包	c=1 d=1 t=708
yi ben 	一本	c=0 d=0.199501 t=261
yi ben 	譯本	c=2 d=1.72253 t=1671
yi bi 	一比	c=0 d=0.1 t=4153
yi bian 	以便	c=1 d=1 t=102
yi bu 	一步	c=0 d=0.1 t=1326
yi bu 	一部	c=1 d=1 t=1703
yi chang 	異常	c=0 d=0.1 t=5689
yi ci 	一次	c=2 d=1 t=3219
yi dan 	一旦	c=1 d=1 t=5956
yi dao liang duan 	一刀兩斷	c=1 d=1 t=5305
yi dian 	一點	c=1 d=1 t=289
yi ding 	一定	c=0 d=0.1 t=4430
yi ding de su lv 	一定的速率	c=1 d=1 t=4431
yi ding liang 	一定量	c=1 d=1 t=970
yi ding shi 	一定是	c=1 d=1 t=1999
yi ding yao 	一定要	c=1 d=1 t=6295
yi dong 	移動	c=1 d=1 t=3979
yi dong dao 	移動到	c=1 d=1 t=4002
yi dong ying pan 	移動硬盤	c=2 d=1.99005 t=190
yi duan 	一段	c=1 d=0.101136 t=1885
yi duan 	一端	c=2 d=1 t=5128
yi fa 	一發	c=0 d=0.1 t=6371
yi fen 	一份	c=3 d=1.38946 t=1469
yi fen zhong 	一分鐘	c=2 d=1.99005 t=1196
yi ge 	一個	c=14 d=1.81833 t=6235
yi ge ban yue 	一個半月	c=1 d=1 t=4537
yi ge ci 	一個詞	c=1 d=1 t=5586
yi ge duo xing qi 	一個多星期	c=1 d=1 t=480
yi ge ren 	一個人	c=2 d=1.00292 t=5981
yi ge shi dai 	一個時代	c=2 d=1.92774 t=1413
yi ge wu zi 	一個屋子	c=1 d=1 t=1866
yi ge yue 	一個月	c=1 d=1 t=4535
yi gen 	一根	c=0 d=0.100022 t=1906
yi guan xing xi 	一慣性系	c=1 d=1 t=1869
yi ji 	一季	c=2 d=1 t=5398
yi ji 	一級	c=0 d=0.0985112 t=6507
yi ji bang 	一級棒	c=1 d=0.99005 t=6507
yi jia zi 	一家子	c=1 d=1 t=5983
yi jie 	一階	c=0 d=0.1 t=3983
yi jie dao 	一階導	c=1 d=1 t=3984
yi jing 	已經	c=3 d=0.138445 t=5609
yi jing ti jiao 	已經提交	c=1 d=1 t=757
yi jing zuo le de 	已經做了的	c=1 d=1 t=3945
yi jiu 	依舊	c=0 d=0.1 t=2433
yi jiu gen 	依舊跟	c=1 d=1 t=2434
yi kai chang 	一開場	c=1 d=1 t=6259
yi kan 	一看	c=0 d=0.1 t=2425
yi kou qi 	一口氣	c=0 d=0.1 t=6419
yi kuai 	一塊	c=0 d=0.1 t=4945
yi kuai biao 	一塊表	c=1 d=1 t=1715
yi lai 	一來	c=1 d=1 t=2623
yi lian 	一臉	c=1 d=1.00021 t=6194
yi lian xue 	一臉血	c=1 d=1 t=4960
yi liang 	一亮	c=0 d=0.1 t=3767
yi man 	已滿	c=1 d=1 t=4514
yi miao 	一秒	c=1 d=1 t=447
yi nian 	一年	c=2 d=1.14588 t=2540
yi pan 	一盤	c=1 d=1 t=477
yi pian 	一片	c=1 d=1 t=559
yi qie 	一切	c=1 d=1 t=5449
yi qun ren 	一群人	c=1 d=1 t=2009
yi ren 	一人	c=0 d=0.1 t=4142
yi ren yi ge 	一人一個	c=1 d=1 t=4143
yi shang 	以上	c=2 d=1.00002 t=2458
yi shi 	一是	c=1 d=1 t=3934
yi shuo 	一說	c=1 d=1 t=2657
yi tai 	一臺	c=0 d=0.1 t=4901
yi tian 	一天	c=1 d=1 t=1066
yi tiao 	一條	c=1 d=1 t=660
yi wei 	以爲	c=2 d=1.97045 t=5510
yi xia 	一下	c=4 d=1.00031 t=4750
yi xia 	以下	c=1 d=0.100342 t=4748
yi xia wu 	一下午	c=1 d=1 t=924
yi xia xian 	已下線	c=1 d=1 t=5517
yi xiang 	意向	c=1 d=1 t=2215
yi xiao shi 	一小時	c=1 d=1 t=4534
yi xie 	一些	c=3 d=1.00302 t=1986
yi xie wen ti 	一些問題	c=1 d=1 t=94
yi xue 	醫學	c=1 d=1 t=4256
yi yang 	一樣	c=6 d=1.57106 t=5920
yi yang le 	一樣了	c=1 d=1 t=3687
yi yi 	意義	c=3 d=1.03728 t=1394
yi zhang 	一張	c=1 d=1 t=4099
yi zhang zui 	一張嘴	c=1 d=1 t=6136
yi zhi 	一直	c=1 d=0.100011 t=3915
yi zhi 	一隻	c=1 d=1 t=3926
yi zhi 	已知	c=1 d=1 t=4987
yi zhi liang 	一質量	c=1 d=1 t=6044
yi zhi xiang wen 	一直想問	c=1 d=1 t=3916
yi zhi zai 	一直在	c=1 d=0.100003 t=4907
yi zhi zai wan 	一直在玩	c=1 d=1 t=476
yi zhi zai zuo meng 	一直在做夢	c=1 d=1 t=4908
yi zu 	異族	c=1 d=1 t=1650
yi zuo 	一做	c=1 d=1 t=1073
yin 	因	c=1 d=1 t=3639
yin 	銀	c=1 d=1 t=2700
yin ci 	因此	c=3 d=2.83272 t=3244
yin dao 	引導	c=0 d=0.1 t=3005
yin dao biao ji 	引導標記	c=1 d=1 t=3006
yin fa 	引發	c=1 d=1 t=2710
yin gong xun zhi 	因公殉職	c=1 d=1 t=6299
yin he 	銀河	c=1 d=1 t=4145
yin qi 	引起	c=1 d=1 t=5410
yin ru 	引入	c=2 d=1.93707 t=5789
yin shui si yuan 	飲水思源	c=1 d=1 t=4952
yin wei 	因爲	c=13 d=1.32105 t=6332
yin xiang 	印象	c=2 d=1.48646 t=2313
yin xiang bi ji 	印象筆記	c=1 d=1 t=2149
yin yang 	陰陽	c=1 d=1 t=5429
yin yang shi 	陰陽師	c=1 d=1 t=2353
yin yin 	吟吟	c=1 d=1 t=4086
yin yue 	音樂	c=0 d=0.1 t=5666
yin yue zhuan ji 	音樂專輯	c=1 d=1 t=5667
yin zhang 	印章	c=1 d=1 t=1117
ying bi 	硬幣	c=3 d=2.97516 t=1515
ying gai 	應該	c=8 d=1.15527 t=5829
ying gai shi 	應該是	c=1 d=1 t=3058
ying gai shuo 	應該說	c=1 d=1 t=546
ying jia 	贏家	c=0 d=0.1 t=2893
ying jian 	硬件	c=0 d=0.1 t=4671
ying jian xin xi 	硬件信息	c=1 d=1 t=4672
ying jing 	應景	c=1 d=1 t=3873
ying pan 	硬盤	c=1 d=1.09005 t=4887
ying she 	映射	c=2 d=1.04159 t=2443
ying te na xiong nai er 	英特納雄耐爾	c=1 d=1 t=4976
ying wen 	英文	c=2 d=0.100165 t=4306
ying wen de 	英文的	c=1 d=1 t=4307
ying wen guan jian zi 	英文關鍵字	c=1 d=1 t=1850
ying xiang 	影響	c=0 d=0.1 t=2608
ying ye e 	營業額	c=1 d=1 t=3103
ying ye shi jian 	營業時間	c=1 d=1 t=2838
ying yong 	應用	c=2 d=1.11824 t=542
ying zi 	影子	c=1 d=1 t=1484
yo 	喲	c=1 d=1 t=4679
yong 	用	c=13 d=1.00996 t=6304
yong dao 	用到	c=2 d=1.07492 t=2077
yong hu 	用戶	c=1 d=1 t=5413
yong lai 	用來	c=0 d=0.1 t=5160
yong le 	用了	c=1 d=1 t=4677
yong wang xian 	用網線	c=1 d=1 t=220
yong yi gen 	用一根	c=1 d=1 t=1907
yong zhe 	勇者	c=4 d=2.81582 t=3059
yong zhe 	用着	c=1 d=1 t=2295
you 	又	c=1 d=1 t=4400
you 	右	c=1 d=1 t=3453
you 	有	c=29 d=1.31089 t=6484
you 	油	c=0 d=0.1 t=275
you 	由	c=1 d=1 t=4403
you ben 	有本	c=1 d=1 t=732
you biao ka chi 	遊標卡尺	c=1 d=1 t=4106
you bu shao 	有不少	c=1 d=1 t=2572
you che 	有車	c=0 d=0.1 t=1762
you che de 	有車的	c=1 d=1 t=1763
you de 	有的	c=0 d=0.1 t=3807
you duo 	有多	c=0 d=0.1 t=2464
you duo tian 	有多甜	c=1 d=1 t=2465
you gan 	有感	c=2 d=1.14882 t=3802
you ge 	有個	c=1 d=1 t=4629
you hen duo 	有很多	c=1 d=1 t=3958
you hua 	優化	c=1 d=1 t=110
you hui 	又會	c=1 d=1 t=685
you hui 	油灰	c=2 d=1.97045 t=4405
you ji chang 	有幾場	c=1 d=1 t=2543
you ji ge 	有幾個	c=1 d=1 t=1550
you jian 	郵件	c=1 d=1 t=783
you mei 	又沒	c=0 d=0.1 t=1827
you mei xue guo 	又沒學過	c=1 d=1 t=1828
you mei you 	有沒有	c=3 d=1.84366 t=5763
you mei you ren 	有沒有人	c=0 d=0.1 t=4385
you mei you ren kan 	有沒有人看	c=1 d=1 t=4386
you ming 	有名	c=0 d=0.1 t=5660
you nv 	幼女	c=1 d=1 t=4860
you qian 	有錢	c=1 d=1 t=4791
you qu 	有趣	c=1 d=1 t=5902
you qu bie 	有區別	c=1 d=1 t=3919
you ren 	有人	c=1 d=1 t=4609
you ren jiu 	有人就	c=1 d=1 t=1377
you shang jiao 	右上角	c=1 d=1 t=3509
you shen me 	有什麼	c=1 d=1 t=2532
you shi 	又是	c=3 d=1.00001 t=5726
you shi hou 	有時候	c=1 d=1 t=555
you shui 	有誰	c=1 d=1 t=132
you shuo 	又說	c=1 d=1 t=2251
you si fen lie 	有絲分裂	c=1 d=1 t=6251
you tai du 	有態度	c=1 d=1 t=439
you xi 	遊戲	c=6 d=1.00002 t=6430
you xi wang 	遊戲王	c=1 d=1 t=1788
you xian 	有限	c=0 d=0.1 t=813
you xian yu 	有限域	c=6 d=3.95554 t=3187
you xiang 	郵箱	c=2 d=1.00086 t=5430
you xiao 	有效	c=2 d=1.66034 t=3294
you xie 	有些	c=0 d=0.1 t=523
you xun ran 	幼馴染	c=1 d=1 t=885
you yao 	又要	c=1 d=1 t=6167
you yi 	又一	c=0 d=0.1 t=3514
you yi duan 	有一段	c=1 d=1 t=2832
you yi ge 	又一個	c=1 d=1 t=3515
you yi tian 	有一天	c=0 d=0.1 t=4218
you yi xie 	有一些	c=1 d=1 t=621
you yong 	有用	c=1 d=0.313312 t=4894
you yong de 	有用的	c=1 d=1 t=4895
you yu 	由於	c=1 d=1 t=3536
you zhe dong dong 	有這東東	c=1 d=1 t=3461
you zheng shi de 	有正式的	c=1 d=1 t=1244
you zhong 	有種	c=1 d=1 t=4850
you zi 	有字	c=1 d=1 t=914
you zuo 	有座	c=1 d=1 t=745
yu 	域	c=0 d=0.1 t=813
yu 	於	c=5 d=1.28367 t=6114
yu 	與	c=11 d=1.05148 t=5913
yu 	語	c=2 d=1.00023 t=6174
yu ce 	預測	c=2 d=1.99762 t=5600
yu chun 	愚蠢	c=2 d=1 t=5139
yu dao 	遇到	c=1 d=1 t=671
yu di 	雨滴	c=2 d=1.9802 t=2695
yu gao 	預告	c=0 d=0.1 t=6211
yu gao zhong 	預告中	c=1 d=1 t=6212
yu ju 	語句	c=1 d=1 t=691
yu men 	與門	c=2 d=1.99501 t=4617
yu ren 	愚人	c=2 d=1.98511 t=3791
yu ren jie 	愚人節	c=1 d=1 t=3400
yu shi 	於是	c=2 d=1.06173 t=2694
yu suan 	預算	c=1 d=1 t=1049
yu zhou 	宇宙	c=0 d=0.1 t=1057
yu zhou zhan jian 	宇宙戰艦	c=1 d=1 t=1058
yu zi 	玉子	c=1 d=1 t=1311
yuan 	原	c=1 d=1 t=5457
yuan 	員	c=1 d=1 t=5513
yuan 	院	c=0 d=0.1 t=5328
yuan ban 	原版	c=1 d=1 t=300
yuan cheng 	遠程	c=0 d=0.1 t=1405
yuan cheng zhuo mian 	遠程桌面	c=1 d=1 t=1406
yuan dian 	原點	c=1 d=1 t=5130
yuan gui 	圓規	c=1 d=1 t=1388
yuan huan 	圓環	c=1 d=1.0956 t=6081
yuan huan xing 	圓環形	c=1 d=1 t=6073
yuan jiao zhi 	原教旨	c=1 d=1 t=2070
yuan lai 	原來	c=2 d=1 t=4807
yuan li 	原理	c=1 d=0.1 t=4328
yuan pan 	圓盤	c=3 d=1.94397 t=6102
yuan shan 	院衫	c=1 d=1 t=4159
yuan shi 	原始	c=0 d=0.1 t=6156
yuan shi li liang 	原始力量	c=1 d=1 t=6157
yuan wei 	原位	c=1 d=1 t=4012
yuan wei 	原味	c=1 d=1 t=3832
yuan wen 	原文	c=2 d=1 t=4951
yuan wu lang 	源五郎	c=1 d=1 t=5673
yuan yin 	原因	c=2 d=1.04179 t=5409
yuan zhou yun dong 	圓周運動	c=1 d=1 t=6059
yuan zhu 	圓柱	c=1 d=1 t=6092
yuan zhu xing 	圓柱形	c=1 d=1 t=966
yuan zhui 	圓錐	c=0 d=0.1 t=1882
yuan zu 	元組	c=1 d=1 t=2087
yuan zuo 	原作	c=1 d=1 t=1669
yue 	月	c=2 d=1.00006 t=5968
yue 	約	c=1 d=1 t=5324
yue 	越	c=2 d=1.09501 t=4575
yue da 	越大	c=1 d=1 t=3526
yue du 	閱讀	c=2 d=1.97587 t=1287
yue du cheng shi 	閱讀城市	c=1 d=1 t=250
yue du qi 	閱讀器	c=1 d=1 t=2201
yue duo 	越多	c=2 d=1.00004 t=3529
yue guo 	越過	c=1 d=1 t=4421
yue hui 	約會	c=1 d=1.09501 t=4083
yue hui da zuo zhan 	約會大作戰	c=2 d=1.47951 t=4231
yue jue de 	越覺得	c=1 d=1 t=4576
yue nan 	越南	c=1 d=1 t=2528
yue se 	月色	c=0 d=0.1 t=4544
yue se zhen mei 	月色真沒	c=1 d=1 t=4545
yun 	暈	c=1 d=1 t=5332
yun dong 	運動	c=3 d=1.00095 t=5036
yun mei 	運煤	c=2 d=1.95123 t=1902
yun shu jian 	運輸艦	c=1 d=1 t=4144
yun su yun dong 	勻速運動	c=1 d=1 t=1010
yun suan 	運算	c=1 d=1 t=1302
yun zai 	運載	c=1 d=1 t=960
zai 	再	c=12 d=1.97186 t=5291
zai 	在	c=39 d=4.32281 t=6209
zai chai yi ge 	再拆一個	c=1 d=1 t=2791
zai ci 	再次	c=2 d=1.98511 t=4251
zai kai ji 	再開機	c=1 d=1 t=4877
